id,hourly_pow,may_bill,may_carbon,agg_pow
2025-05-22 17:00:00,39168.8914356243,7050400.4584123700,16607.6099687047,19731048.8879453
2025-05-22 18:00:00,39104.9995842724,7038899.9251690300,16580.5198237315,19731048.8879453
2025-05-22 19:00:00,39022.3488057314,7024022.7850316500,16545.4758936301,19731048.8879453
2025-05-22 20:00:00,38995.297962057,7019153.633170260,16534.006335912,19731048.8879453
2025-05-22 21:00:00,39224.7278139775,7060451.0065159500,16631.2845931265,19731048.8879453
2025-05-22 22:00:00,39096.1344445561,7037304.2000201000,16576.7610044918,19731048.8879453
2025-05-22 23:00:00,39052.9909495379,7029538.3709168200,16558.4681626041,19731048.8879453
2025-05-23 00:00:00,39120.6562985722,7041718.1337430000,16587.1582705946,19731048.8879453
2025-05-23 01:00:00,39031.5060912306,7025671.0964215100,16549.3585826818,19731048.8879453
2025-05-23 02:00:00,39305.5829008422,7075004.9221516000,16665.5671499571,19731048.8879453
2025-05-23 03:00:00,39089.8344399621,7036170.1991931800,16574.0898025439,19731048.8879453
2025-05-23 04:00:00,39090.2316100942,7036241.6898169600,16574.2582026799,19731048.8879453
2025-05-23 05:00:00,39070.9994491794,7032779.9008522900,16566.1037664521,19731048.8879453
2025-05-23 06:00:00,39050.9466503028,7029170.3970545000,16557.6013797284,19731048.8879453
2025-05-23 07:00:00,39051.6335805616,7029294.0445010900,16557.8926381581,19731048.8879453
2025-05-23 08:00:00,39065.8384428071,7031850.9197052800,16563.9154997502,19731048.8879453
2025-05-23 09:00:00,39070.4367949598,7032678.6230927600,16565.8652010630,19731048.8879453
2025-05-23 10:00:00,38971.9305575468,7014947.5003584200,16524.0985563998,19731048.8879453
2025-05-23 11:00:00,39121.1516828376,7041807.3029107700,16587.3683135231,19731048.8879453
2025-05-23 12:00:00,39052.0556197716,7029370.0115588900,16558.0715827832,19731048.8879453
2025-05-23 13:00:00,39051.1898485251,7029214.1727345200,16557.7044957746,19731048.8879453
2025-05-23 14:00:00,38934.2827126508,7008170.8882771400,16508.1358701639,19731048.8879453
2025-05-23 15:00:00,39017.361480672,7023125.066520960,16543.361267805,19731048.8879453
2025-05-23 16:00:00,39053.4319075557,7029617.7433600300,16558.6551288036,19731048.8879453
2025-05-23 17:00:00,39167.9419306223,7050229.5475120100,16607.2073785839,19731048.8879453
2025-05-23 18:00:00,38962.6375115709,7013274.7520827600,16520.1583049061,19731048.8879453
2025-05-23 19:00:00,38840.340387948,6991261.269830640,16468.304324490,19731048.8879453
2025-05-23 20:00:00,39073.9868593034,7033317.6346746100,16567.3704283446,19731048.8879453
2025-05-23 21:00:00,39069.0774703002,7032433.9446540400,16565.2888474073,19731048.8879453
2025-05-23 22:00:00,39133.8147454713,7044086.6541848300,16592.7374520798,19731048.8879453
2025-05-23 23:00:00,39182.6304014235,7052873.4722562300,16613.4352902036,19731048.8879453
2025-05-24 00:00:00,39020.2900815989,7023652.2146878000,16544.6029945979,19731048.8879453
2025-05-24 01:00:00,38901.4008538595,7002252.1536947100,16494.1939620364,19731048.8879453
2025-05-24 02:00:00,39189.4559022562,7054102.0624061200,16616.3293025566,19731048.8879453
2025-05-24 03:00:00,38927.5314445595,7006955.6600207100,16505.2733324932,19731048.8879453
2025-05-24 04:00:00,39148.773988241100,7046779.317883400000,16599.080171014200,19731048.8879453
2025-05-24 05:00:00,39100.4284591136,7038077.1226404500,16578.5816666642,19731048.8879453
2025-05-24 06:00:00,38990.3900432838,7018270.2077910800,16531.9253783523,19731048.8879453
2025-05-24 07:00:00,38861.7892672324,6995122.0681018300,16477.3986493065,19731048.8879453
2025-05-24 08:00:00,39159.6278635973,7048733.0154475100,16603.6822141653,19731048.8879453
2025-05-24 09:00:00,39036.0599065125,7026490.7831722500,16551.2894003613,19731048.8879453
2025-05-24 10:00:00,39308.913249032,7075604.384825760,16666.979217590,19731048.8879453
2025-05-24 11:00:00,39044.3055939757,7027975.0069156300,16554.7855718457,19731048.8879453
2025-05-24 12:00:00,39248.8340922473,7064790.1366045100,16641.5056551129,19731048.8879453
2025-05-24 13:00:00,39171.5989056478,7050887.8030166000,16608.7579359947,19731048.8879453
2025-05-24 14:00:00,39263.89648690370,7067501.36764267000,16647.89211044720,19731048.8879453
2025-05-24 15:00:00,38972.7988531505,7015103.7935670900,16524.4667137358,19731048.8879453
2025-05-24 16:00:00,39074.4637963441,7033403.4833419400,16567.5726496499,19731048.8879453
2025-05-24 17:00:00,39135.2653630873,7044347.7653557100,16593.3525139490,19731048.8879453
2025-05-24 18:00:00,39054.416101662,7029794.898299160,16559.072427105,19731048.8879453
2025-05-24 19:00:00,39038.00708735190,7026841.27572334000,16552.11500503720,19731048.8879453
2025-05-24 20:00:00,39043.5191180546,7027833.4412498300,16554.4521060552,19731048.8879453
2025-05-24 21:00:00,39084.4231477497,7035196.1665949500,16571.7954146459,19731048.8879453
2025-05-24 22:00:00,38771.5519080792,6978879.3434542600,16439.1380090256,19731048.8879453
2025-05-24 23:00:00,38997.4410857095,7019539.3954277100,16534.9150203408,19731048.8879453
2025-05-25 00:00:00,39186.245308455,7053524.155521900,16614.968010785,19731048.8879453
2025-05-25 01:00:00,39059.9374808079,7030788.7465454200,16561.4134918625,19731048.8879453
2025-05-25 02:00:00,39011.4495612988,7022060.9210337800,16540.8546139907,19731048.8879453
2025-05-25 03:00:00,39052.2892337592,7029412.0620766600,16558.1706351139,19731048.8879453
2025-05-25 04:00:00,39157.335248075300,7048320.344653550000,16602.710145183900,19731048.8879453
2025-05-25 05:00:00,39070.407945164900,7032673.430129680000,16565.852968749900,19731048.8879453
2025-05-25 06:00:00,39039.347618034500,7027082.571246210000,16552.683390046600,19731048.8879453
2025-05-25 07:00:00,39086.6278823582,7035593.0188244800,16572.7302221199,19731048.8879453
2025-05-25 08:00:00,39014.5945356868,7022627.0164236200,16542.1880831312,19731048.8879453
2025-05-25 09:00:00,39187.0163469618,7053662.9424531200,16615.2949311118,19731048.8879453
2025-05-25 10:00:00,39085.1678053383,7035330.2049608900,16572.1111494634,19731048.8879453
2025-05-25 11:00:00,39046.9259875512,7028446.6777592200,16555.8966187217,19731048.8879453
2025-05-25 12:00:00,38969.7633138014,7014557.3964842500,16523.1796450518,19731048.8879453
2025-05-25 13:00:00,39008.4641762085,7021523.5517175300,16539.5888107124,19731048.8879453
2025-05-25 14:00:00,39021.7819766136,7023920.7557904500,16545.2355580842,19731048.8879453
2025-05-25 15:00:00,39099.0353191657,7037826.3574498300,16577.9909753263,19731048.8879453
2025-05-25 16:00:00,38966.3466797589,7013942.4023566000,16521.7309922178,19731048.8879453
2025-05-25 17:00:00,39093.9161311258,7036904.9036026400,16575.8204395973,19731048.8879453
2025-05-25 18:00:00,39019.2155515726,7023458.7992830700,16544.1473938668,19731048.8879453
2025-05-25 19:00:00,39156.1334738097,7048104.0252857500,16602.2005928953,19731048.8879453
2025-05-25 20:00:00,39191.298017136,7054433.643084480,16617.110359266,19731048.8879453
2025-05-25 21:00:00,39038.9860246926,7027017.4844446700,16552.5300744697,19731048.8879453
2025-05-25 22:00:00,39134.9438127059,7044289.8862870600,16593.2161765873,19731048.8879453
2025-05-25 23:00:00,39113.97095503610,7040514.77190650000,16584.32368493530,19731048.8879453
2025-05-26 00:00:00,39133.4029701306,7044012.5346235100,16592.5628593354,19731048.8879453
2025-05-26 01:00:00,39173.835735653100,7051290.432417560000,16609.706351916900,19731048.8879453
2025-05-26 02:00:00,39243.8934955334,7063900.8291960100,16639.4108421062,19731048.8879453
2025-05-26 03:00:00,39042.0533404262,7027569.6012767200,16553.8306163407,19731048.8879453
2025-05-26 04:00:00,39212.6802506203,7058282.4451116500,16626.1764262630,19731048.8879453
2025-05-26 05:00:00,38988.7051597858,7017966.9287614400,16531.2109877492,19731048.8879453
2025-05-26 06:00:00,39126.4741648403,7042765.3496712500,16589.6250458923,19731048.8879453
2025-05-26 07:00:00,39212.6112885146,7058270.0319326300,16626.1471863302,19731048.8879453
2025-05-26 08:00:00,39113.5623282066,7040441.2190771900,16584.1504271596,19731048.8879453
2025-05-26 09:00:00,39109.7719783604,7039758.9561048700,16582.5433188248,19731048.8879453
2025-05-26 10:00:00,38990.7038402829,7018326.6912509200,16532.0584282799,19731048.8879453
2025-05-26 11:00:00,39066.8219156685,7032027.9448203300,16564.3324922434,19731048.8879453
2025-05-26 12:00:00,39013.0283524504,7022345.1034410700,16541.5240214390,19731048.8879453
2025-05-26 13:00:00,38987.9950526004,7017839.1094680700,16530.9099023026,19731048.8879453
2025-05-26 14:00:00,38890.5070742438,7000291.2733638800,16489.5749994794,19731048.8879453
2025-05-26 15:00:00,39029.5702283877,7025322.6411097900,16548.5377768364,19731048.8879453
2025-05-26 16:00:00,38903.8686209244,7002696.3517663900,16495.2402952719,19731048.8879453
2025-05-26 17:00:00,38998.6364103816,7019754.5538686900,16535.4218380018,19731048.8879453
2025-05-26 18:00:00,38981.2005930374,7016616.1067467300,16528.0290514479,19731048.8879453
2025-05-26 19:00:00,39034.656558175700,7026238.180471630000,16550.694380666500,19731048.8879453
2025-05-26 20:00:00,39105.7283467337,7039031.1024120700,16580.8288190151,19731048.8879453
2025-05-26 21:00:00,39139.979669223,7045196.340460140,16595.351379751,19731048.8879453
2025-05-26 22:00:00,39082.2667365474,7034808.0125785300,16570.8810962961,19731048.8879453
2025-05-26 23:00:00,39096.0386854294,7037286.9633772900,16576.7204026221,19731048.8879453
2025-05-27 00:00:00,39117.4937369054,7041148.8726429700,16585.8173444479,19731048.8879453
2025-05-27 01:00:00,38995.3929167182,7019170.7250092800,16534.0465966885,19731048.8879453
2025-05-27 02:00:00,39043.6022970063,7027848.4134611300,16554.4873739307,19731048.8879453
2025-05-27 03:00:00,39255.2440312036,7065943.9256166500,16644.2234692303,19731048.8879453
2025-05-27 04:00:00,39206.704182063900,7057206.752771500000,16623.642573195100,19731048.8879453
2025-05-27 05:00:00,39015.7431458834,7022833.7662590100,16542.6750938546,19731048.8879453
2025-05-27 06:00:00,38997.0042193694,7019460.7594864900,16534.7297890126,19731048.8879453
2025-05-27 07:00:00,39128.7885147991,7043181.9326638400,16590.6063302748,19731048.8879453
2025-05-27 08:00:00,39265.2753406551,7067749.5613179200,16648.4767444378,19731048.8879453
2025-05-27 09:00:00,39114.7861697912,7040661.5105624200,16584.6693359915,19731048.8879453
2025-05-27 10:00:00,38995.9824511794,7019276.8412122900,16534.2965593001,19731048.8879453
2025-05-27 11:00:00,38958.7084330478,7012567.5179486000,16518.4923756123,19731048.8879453
2025-05-27 12:00:00,39183.4786131315,7053026.1503636700,16613.7949319678,19731048.8879453
2025-05-27 13:00:00,39123.4116065488,7042214.0891787800,16588.3265211767,19731048.8879453
2025-05-27 14:00:00,39141.5563521204,7045480.1433816700,16596.0198932990,19731048.8879453
2025-05-27 15:00:00,39115.2610956684,7040746.9972203100,16584.8707045634,19731048.8879453
2025-05-27 16:00:00,39053.2548280699,7029585.8690525800,16558.5800471016,19731048.8879453
2025-05-27 17:00:00,38853.7002424772,6993666.0436459000,16473.9689028103,19731048.8879453
2025-05-27 18:00:00,39167.2521708643,7050105.3907555700,16606.9149204465,19731048.8879453
2025-05-27 19:00:00,39123.1764391108,7042171.7590399400,16588.2268101830,19731048.8879453
2025-05-27 20:00:00,38998.75168473,7019775.30325140,16535.47071433,19731048.8879453
2025-05-27 21:00:00,39075.012289198100,7033502.212055660000,16567.805210620000,19731048.8879453
2025-05-27 22:00:00,39302.1582221453,7074388.4799861500,16664.1150861896,19731048.8879453
2025-05-27 23:00:00,38978.8313036376,7016189.6346547700,16527.0244727423,19731048.8879453
2025-05-28 00:00:00,39153.6044286711,7047648.7971608000,16601.1282777565,19731048.8879453
2025-05-28 01:00:00,39007.6993931139,7021385.8907605000,16539.2645426803,19731048.8879453
2025-05-28 02:00:00,39139.4448384113,7045100.0709140300,16595.1246114864,19731048.8879453
2025-05-28 03:00:00,39030.6390439354,7025515.0279083700,16548.9909546286,19731048.8879453
2025-05-28 04:00:00,39053.1820239483,7029572.7643106900,16558.5491781541,19731048.8879453
2025-05-28 05:00:00,38950.3412851744,7011061.4313313900,16514.9447049139,19731048.8879453
2025-05-28 06:00:00,39070.9931105466,7032778.7598983900,16566.1010788718,19731048.8879453
2025-05-28 07:00:00,39016.6508741633,7022997.1573493900,16543.0599706452,19731048.8879453
2025-05-28 08:00:00,39080.0321534973,7034405.7876295100,16569.9336330829,19731048.8879453
2025-05-28 09:00:00,38893.9415590969,7000909.4806374400,16491.0312210571,19731048.8879453
2025-05-28 10:00:00,39035.0487628143,7026308.7773065700,16550.8606754333,19731048.8879453
2025-05-28 11:00:00,39142.3305530085,7045619.4995415300,16596.3481544756,19731048.8879453
2025-05-28 12:00:00,39079.5343003553,7034316.1740639500,16569.7225433506,19731048.8879453
2025-05-28 13:00:00,39064.5387872905,7031616.9817122900,16563.3644458112,19731048.8879453
2025-05-28 14:00:00,38992.4815008374,7018646.6701507300,16532.8121563551,19731048.8879453
2025-05-28 15:00:00,39049.8418002517,7028971.5240453100,16557.1329233067,19731048.8879453
2025-05-28 16:00:00,39058.9299572041,7030607.3922967400,16560.9863018545,19731048.8879453
2025-05-28 17:00:00,39158.45231767890,7048521.41718220000,16603.18378269590,19731048.8879453
2025-05-28 18:00:00,39115.5071095197,7040791.2797135500,16584.9750144364,19731048.8879453
2025-05-28 19:00:00,39136.0102009872,7044481.8361777000,16593.6683252186,19731048.8879453
2025-05-28 20:00:00,39057.991839549,7030438.531118820,16560.588539969,19731048.8879453
2025-05-28 21:00:00,39079.965632528,7034393.813855040,16569.905428192,19731048.8879453
2025-05-28 22:00:00,38982.0720926327,7016772.9766738900,16528.3985672763,19731048.8879453
2025-05-28 23:00:00,39115.590232991100,7040806.241938400000,16585.010258788200,19731048.8879453
2025-05-29 00:00:00,39128.2795101018,7043090.3118183200,16590.3905122832,19731048.8879453
2025-05-29 01:00:00,39143.4758482527,7045825.6526854900,16596.8337596591,19731048.8879453
2025-05-29 02:00:00,39093.1228588588,7036762.1145945800,16575.4840921561,19731048.8879453
2025-05-29 03:00:00,38944.230829280500,7009961.549270490000,16512.353871614900,19731048.8879453
2025-05-29 04:00:00,38898.7115813989,7001768.0846518000,16493.0537105131,19731048.8879453
2025-05-29 05:00:00,39045.8040634149,7028244.7314146800,16555.4209228879,19731048.8879453
2025-05-29 06:00:00,39228.4735021221,7061125.2303819800,16632.8727648998,19731048.8879453
2025-05-29 07:00:00,39037.7952632814,7026803.1473906500,16552.0251916313,19731048.8879453
2025-05-29 08:00:00,39045.5768990208,7028203.8418237400,16555.3246051848,19731048.8879453
2025-05-29 09:00:00,39097.3996745002,7037531.9414100400,16577.2974619881,19731048.8879453
2025-05-29 10:00:00,39090.2856757193,7036251.4216294700,16574.2811265050,19731048.8879453
2025-05-29 11:00:00,39187.6794900101,7053782.3082018200,16615.5761037643,19731048.8879453
2025-05-29 12:00:00,39142.1565665536,7045588.1819796500,16596.2743842187,19731048.8879453
2025-05-29 13:00:00,38883.731408657700,6999071.653558390000,16486.702117270900,19731048.8879453
2025-05-29 14:00:00,39181.0920138548,7052596.5624938600,16612.7830138744,19731048.8879453
2025-05-29 15:00:00,38997.2172917482,7019499.1125146800,16534.8201317012,19731048.8879453
2025-05-29 16:00:00,39053.8212133447,7029687.8184020500,16558.8201944582,19731048.8879453
2025-05-29 17:00:00,39232.3431472939,7061821.7665129000,16634.5134944526,19731048.8879453
2025-05-29 18:00:00,39251.1179557402,7065201.2320332400,16642.4740132338,19731048.8879453
2025-05-29 19:00:00,38978.0463395567,7016048.3411202100,16526.6916479720,19731048.8879453
2025-05-29 20:00:00,39079.0286244804,7034225.1524064700,16569.5081367797,19731048.8879453
2025-05-29 21:00:00,39067.0761960956,7032073.7152972100,16564.4403071445,19731048.8879453
2025-05-29 22:00:00,38870.28425575910,6996651.16603664000,16481.00052444190,19731048.8879453
2025-05-29 23:00:00,39053.062921454,7029551.325861720,16558.498678697,19731048.8879453
2025-05-30 00:00:00,39064.1845450983,7031553.2181176900,16563.2142471217,19731048.8879453
2025-05-30 01:00:00,39221.3630402152,7059845.3472387400,16629.8579290512,19731048.8879453
2025-05-30 02:00:00,39109.0944104148,7039636.9938746600,16582.2560300159,19731048.8879453
2025-05-30 03:00:00,39114.6886075524,7040643.9493594300,16584.6279696022,19731048.8879453
2025-05-30 04:00:00,39089.7275708904,7036150.9627602700,16574.0444900575,19731048.8879453
2025-05-30 05:00:00,39147.5743915802,7046563.3904844400,16598.5715420300,19731048.8879453
2025-05-30 06:00:00,39207.0183535555,7057263.3036399900,16623.7757819075,19731048.8879453
2025-05-30 07:00:00,39248.4288774609,7064717.1979429600,16641.3338440434,19731048.8879453
2025-05-30 08:00:00,39019.3339744323,7023480.1153978100,16544.1976051593,19731048.8879453
2025-05-30 09:00:00,39036.2777502036,7026529.9950366500,16551.3817660863,19731048.8879453
2025-05-30 10:00:00,39177.3687397815,7051926.3731606700,16611.2043456674,19731048.8879453
2025-05-30 11:00:00,39047.1764120923,7028491.7541766100,16556.0027987271,19731048.8879453
2025-05-30 12:00:00,39088.957780692,7036012.400524560,16573.718099013,19731048.8879453
2025-05-30 13:00:00,39098.5710871307,7037742.7956835300,16577.7941409434,19731048.8879453
2025-05-30 14:00:00,38980.2356783614,7016442.4221050500,16527.6199276252,19731048.8879453
2025-05-30 15:00:00,39037.5346164813,7026756.2309666300,16551.9146773881,19731048.8879453
2025-05-30 16:00:00,38908.223372622,7003480.207071960,16497.086709992,19731048.8879453
2025-05-30 17:00:00,39121.9992842614,7041959.8711670500,16587.7276965268,19731048.8879453
2025-05-30 18:00:00,38932.7830087733,7007900.9415791900,16507.4999957199,19731048.8879453
2025-05-30 19:00:00,39174.2404649863,7051363.2836975300,16609.8779571542,19731048.8879453
2025-05-30 20:00:00,39233.2658552749,7061987.8539494800,16634.9047226366,19731048.8879453
2025-05-30 21:00:00,38970.1885292629,7014633.9352673200,16523.3599364075,19731048.8879453
2025-05-30 22:00:00,38974.2783621716,7015370.1051908900,16525.0940255608,19731048.8879453
2025-05-30 23:00:00,39049.9012058629,7028982.2170553200,16557.1581112859,19731048.8879453
2025-05-31 00:00:00,39207.0183535555,7057263.30363999,16623.7757819075,19731048.8879453
